time,real,sarimax,xgb,hybrid
2025-05-01,11.0,0.7193513101718589,56.667618,20.043317794799805
2025-06-01,3.0,0.384996823489989,25.150202,4.946720600128174
2025-07-01,3.0,0.4827990865518908,5.3764415,3.0446483716368675
2025-08-01,0.0,0.4765446728642789,6.451161,0.14543208479881287
2025-09-01,0.0,0.8745740260218459,0.79102045,0.002186552621424198
2025-10-01,6.0,0.7100390569522654,4.9955745,5.982465751469135
2025-11-01,1.9999999999999996,1.5623693323480594,6.084536,2.0868469327688213
2025-12-01,0.0,3.2361100745934417,5.0535007,0.08924196660518646
2026-01-01,40.00000000000001,4.108221739769572,44.724583,40.738403797149665
2026-02-01,467.9999999999999,3.8795214259400876,74.20127,365.88956522941584
2026-03-01,151.0,3.671853666852258,87.76859,131.60648733377457
