time,temp,tmin,tmax,txmn,txmx,prcp,pres,tsun,name,country,region,latitude,longitude,elevation
2006-05-01,26.3,21.1,30.4,19.0,32.5,0.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2006-06-01,24.6,20.1,28.2,19.0,30.8,0.0,1010.9,,Tumbes,PE,TU,-3.55,-80.4,25
2006-07-01,23.6,19.5,27.5,18.4,29.9,0.0,1011.3,,Tumbes,PE,TU,-3.55,-80.4,25
2006-08-01,23.9,19.5,27.4,17.8,30.3,0.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2006-09-01,24.4,20.1,27.6,19.0,30.0,0.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2006-10-01,24.5,20.0,28.3,18.5,30.2,0.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2006-11-01,25.1,20.3,29.1,19.0,31.5,1.0,1010.0,,Tumbes,PE,TU,-3.55,-80.4,25
2006-12-01,26.7,21.2,30.4,20.0,32.4,20.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2007-01-01,27.3,22.8,31.9,21.0,34.5,102.0,1008.6,,Tumbes,PE,TU,-3.55,-80.4,25
2007-02-01,27.4,20.2,30.9,19.6,32.4,3.0,1009.4,,Tumbes,PE,TU,-3.55,-80.4,25
2007-03-01,27.6,21.7,31.6,20.0,32.5,63.0,1008.8,,Tumbes,PE,TU,-3.55,-80.4,25
2007-04-01,27.8,21.6,31.6,20.0,33.5,2.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2007-05-01,27.2,21.7,30.9,20.8,33.0,2.0,1010.1,,Tumbes,PE,TU,-3.55,-80.4,25
2007-06-01,25.1,20.9,28.2,19.0,30.5,0.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2007-07-01,23.6,20.1,26.2,19.0,29.0,0.0,1011.5,,Tumbes,PE,TU,-3.55,-80.4,25
2007-08-01,22.7,18.6,24.9,16.0,28.4,2.0,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2007-09-01,22.8,19.0,25.2,16.5,28.6,0.0,1011.6,,Tumbes,PE,TU,-3.55,-80.4,25
2007-10-01,22.7,19.0,25.4,16.5,29.0,2.0,1011.9,,Tumbes,PE,TU,-3.55,-80.4,25
2007-11-01,23.6,19.6,26.5,18.5,29.0,1.0,1009.9,,Tumbes,PE,TU,-3.55,-80.4,25
2007-12-01,25.2,20.6,28.8,19.2,32.0,0.0,1011.0,,Tumbes,PE,TU,-3.55,-80.4,25
2008-01-01,26.3,21.6,30.6,20.1,32.4,130.0,1009.6,,Tumbes,PE,TU,-3.55,-80.4,25
2008-02-01,26.7,20.9,30.4,20.0,32.8,296.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2008-03-01,27.5,21.0,31.5,19.7,33.0,105.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2008-04-01,27.6,21.0,31.2,19.6,33.2,53.0,1008.9,,Tumbes,PE,TU,-3.55,-80.4,25
2008-05-01,26.4,20.5,29.8,19.6,31.8,1.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2008-06-01,25.8,20.7,29.4,,31.5,1.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2008-07-01,25.4,20.3,28.6,18.5,30.8,0.0,1011.5,,Tumbes,PE,TU,-3.55,-80.4,25
2008-08-01,24.6,20.0,27.5,19.8,30.0,0.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2008-09-01,24.2,21.0,27.5,19.8,30.7,4.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2008-10-01,24.3,20.7,26.5,19.5,30.0,2.0,1011.9,,Tumbes,PE,TU,-3.55,-80.4,25
2008-11-01,24.2,20.3,27.3,19.5,31.0,0.0,1011.4,,Tumbes,PE,TU,-3.55,-80.4,25
2008-12-01,25.4,20.6,29.2,19.6,31.8,0.0,1010.9,,Tumbes,PE,TU,-3.55,-80.4,25
2009-01-01,26.2,22.5,29.8,20.8,32.8,63.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2009-02-01,26.3,21.6,30.1,20.0,32.5,180.0,1009.4,,Tumbes,PE,TU,-3.55,-80.4,25
2009-03-01,26.8,20.7,30.3,,32.0,13.0,1009.3,,Tumbes,PE,TU,-3.55,-80.4,25
2009-05-01,26.4,20.8,29.8,19.8,31.6,0.0,1010.2,,Tumbes,PE,TU,-3.55,-80.4,25
2009-06-01,25.4,20.9,28.5,19.0,30.9,0.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2009-07-01,24.8,19.5,28.3,17.0,30.0,0.0,1011.6,,Tumbes,PE,TU,-3.55,-80.4,25
2009-08-01,23.9,17.6,26.9,12.0,30.2,0.5,1012.2,,Tumbes,PE,TU,-3.55,-80.4,25
2009-09-01,23.7,17.8,26.4,15.0,28.5,1.0,1011.5,,Tumbes,PE,TU,-3.55,-80.4,25
2009-10-01,23.6,17.6,27.0,15.0,31.5,0.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2009-11-01,24.2,18.7,28.3,15.5,31.5,5.0,1009.9,,Tumbes,PE,TU,-3.55,-80.4,25
2009-12-01,26.4,19.9,31.4,18.1,34.7,2.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2010-01-01,26.9,20.4,32.6,18.9,35.6,50.0,1009.1,,Tumbes,PE,TU,-3.55,-80.4,25
2010-02-01,27.3,21.3,32.8,18.0,36.8,324.0,1008.6,,Tumbes,PE,TU,-3.55,-80.4,25
2010-03-01,27.4,21.4,32.5,19.9,35.5,128.0,1008.8,,Tumbes,PE,TU,-3.55,-80.4,25
2010-04-01,27.8,21.1,33.6,20.0,36.6,125.0,1009.4,,Tumbes,PE,TU,-3.55,-80.4,25
2010-05-01,27.1,21.1,33.9,19.0,35.0,0.5,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2010-06-01,25.4,18.8,29.8,17.0,32.0,22.0,1012.5,,Tumbes,PE,TU,-3.55,-80.4,25
2010-07-01,24.5,18.4,29.0,17.0,30.6,0.0,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2010-08-01,23.4,17.7,27.3,14.5,30.5,0.0,1012.9,,Tumbes,PE,TU,-3.55,-80.4,25
2010-09-01,23.5,18.8,26.0,16.0,28.9,0.5,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2010-10-01,23.7,18.2,27.6,15.8,31.0,0.5,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2010-11-01,23.5,17.7,26.7,15.3,29.1,0.0,1012.3,,Tumbes,PE,TU,-3.55,-80.4,25
2010-12-01,25.0,19.4,30.2,15.6,35.3,24.0,1010.9,,Tumbes,PE,TU,-3.55,-80.4,25
2011-01-01,26.9,21.8,34.5,20.0,36.7,23.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2011-02-01,27.2,21.3,33.0,19.8,36.1,72.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2011-03-01,27.4,21.2,32.8,19.6,36.3,0.5,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2011-04-01,27.2,21.2,32.1,19.4,34.9,64.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2011-05-01,26.5,22.0,,20.0,,19.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2011-06-01,25.8,20.1,,19.0,,0.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2011-07-01,25.2,19.8,,18.0,,12.0,1012.1,,Tumbes,PE,TU,-3.55,-80.4,25
2011-08-01,23.4,19.1,,18.5,,1.0,1012.5,,Tumbes,PE,TU,-3.55,-80.4,25
2011-09-01,23.0,18.6,29.5,16.3,30.0,0.0,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2011-10-01,23.0,18.5,29.5,14.6,30.4,0.0,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2011-11-01,24.0,19.4,29.2,17.6,31.0,0.0,1011.9,,Tumbes,PE,TU,-3.55,-80.4,25
2011-12-01,25.5,19.7,30.5,18.1,31.1,4.0,1010.9,,Tumbes,PE,TU,-3.55,-80.4,25
2012-01-01,26.8,22.3,33.0,20.5,33.9,150.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2012-02-01,26.9,20.5,31.7,18.0,33.9,145.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2012-03-01,27.7,23.4,32.5,19.9,34.0,127.0,1009.0,,Tumbes,PE,TU,-3.55,-80.4,25
2012-04-01,27.6,20.5,31.6,20.0,33.6,118.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2012-05-01,27.1,20.6,31.3,19.6,32.3,9.0,1010.2,,Tumbes,PE,TU,-3.55,-80.4,25
2012-06-01,25.9,20.4,30.6,17.5,32.1,0.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2012-07-01,25.1,20.2,30.7,19.0,32.0,0.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2012-08-01,23.2,19.3,28.3,17.8,31.4,0.0,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2012-09-01,23.1,,27.6,15.4,28.9,0.0,1012.6,,Tumbes,PE,TU,-3.55,-80.4,25
2012-10-01,23.3,20.1,27.4,18.9,29.6,2.0,1011.9,,Tumbes,PE,TU,-3.55,-80.4,25
2012-11-01,24.0,20.5,28.1,19.0,29.8,6.0,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2012-12-01,25.4,19.9,29.8,18.4,32.0,0.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2013-01-01,26.8,,31.8,20.6,35.6,50.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2013-02-01,26.9,,31.7,,33.4,66.0,1010.0,,Tumbes,PE,TU,-3.55,-80.4,25
2013-03-01,27.2,,32.0,,32.6,161.0,1010.1,,Tumbes,PE,TU,-3.55,-80.4,25
2013-04-01,26.5,,31.4,,33.4,57.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2013-05-01,25.0,,29.3,,32.4,0.0,1012.0,,Tumbes,PE,TU,-3.55,-80.4,25
2013-06-01,23.8,,28.0,,29.9,0.0,1011.7,,Tumbes,PE,TU,-3.55,-80.4,25
2013-07-01,22.3,,26.6,,29.3,0.0,1012.5,,Tumbes,PE,TU,-3.55,-80.4,25
2013-08-01,22.6,,26.2,,29.1,0.0,1012.3,,Tumbes,PE,TU,-3.55,-80.4,25
2013-09-01,22.9,,26.8,,28.6,0.0,1012.2,,Tumbes,PE,TU,-3.55,-80.4,25
2013-10-01,23.2,,27.1,,29.1,17.0,1012.0,,Tumbes,PE,TU,-3.55,-80.4,25
2013-11-01,23.7,21.1,28.0,19.0,31.2,0.0,1011.5,,Tumbes,PE,TU,-3.55,-80.4,25
2013-12-01,25.2,20.8,29.3,18.4,30.8,0.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2014-01-01,26.3,22.2,30.3,19.2,32.0,29.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2014-02-01,26.9,21.3,30.7,18.6,32.4,29.0,1009.9,,Tumbes,PE,TU,-3.55,-80.4,25
2014-03-01,27.3,22.9,31.1,20.0,33.2,5.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2014-04-01,27.6,21.0,31.2,18.4,32.8,6.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2014-05-01,26.9,22.1,31.0,18.0,32.0,91.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2014-06-01,26.3,22.1,30.7,20.0,32.2,16.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2014-07-01,25.3,22.1,29.3,19.9,30.5,0.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2014-08-01,24.0,21.0,28.0,18.0,30.0,0.0,1012.2,,Tumbes,PE,TU,-3.55,-80.4,25
2014-09-01,23.7,20.8,27.4,18.8,29.4,0.0,1012.2,,Tumbes,PE,TU,-3.55,-80.4,25
2014-10-01,23.9,21.4,27.4,19.4,29.9,0.0,1012.2,,Tumbes,PE,TU,-3.55,-80.4,25
2014-11-01,25.0,21.7,28.7,18.4,30.6,0.0,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2014-12-01,26.0,22.2,29.7,17.6,32.2,12.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2015-01-01,26.8,21.6,30.7,20.2,33.2,15.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2015-02-01,27.3,22.7,30.9,21.4,32.2,41.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2015-03-01,27.0,22.3,30.5,20.0,32.0,512.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2015-04-01,27.6,23.1,31.6,21.5,32.7,63.0,1009.7,,Tumbes,PE,TU,-3.55,-80.4,25
2015-05-01,27.7,23.4,31.8,21.8,33.3,95.0,1006.8,,Tumbes,PE,TU,-3.55,-80.4,25
2015-06-01,26.9,22.2,31.0,19.8,32.7,0.0,1006.7,,Tumbes,PE,TU,-3.55,-80.4,25
2015-07-01,26.4,21.9,30.2,20.0,32.1,0.0,1011.0,,Tumbes,PE,TU,-3.55,-80.4,25
2015-08-01,24.9,21.5,28.6,20.0,30.0,0.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2015-09-01,25.5,21.5,29.2,20.0,31.1,0.5,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2015-10-01,25.8,22.3,29.3,20.8,31.3,8.0,1011.3,,Tumbes,PE,TU,-3.55,-80.4,25
2015-11-01,26.2,23.1,30.1,20.2,32.5,1.0,1010.0,,Tumbes,PE,TU,-3.55,-80.4,25
2015-12-01,27.4,23.4,31.5,21.0,33.3,2.0,1008.9,,Tumbes,PE,TU,-3.55,-80.4,25
2016-01-01,27.9,23.7,31.5,22.6,33.4,,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2016-02-01,27.9,23.7,31.4,22.6,33.4,472.0,1009.1,,Tumbes,PE,TU,-3.55,-80.4,25
2016-03-01,,,,,,235.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2016-04-01,,,,,,65.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2016-05-01,27.2,22.2,31.2,19.4,32.7,0.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2016-06-01,25.9,20.6,29.7,19.0,31.8,2.0,1012.1,,Tumbes,PE,TU,-3.55,-80.4,25
2016-07-01,25.3,,28.8,,30.8,0.5,1012.1,,Tumbes,PE,TU,-3.55,-80.4,25
2016-08-01,24.3,,27.6,,29.0,2.0,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2016-09-01,24.5,,27.7,,29.4,2.0,1012.6,,Tumbes,PE,TU,-3.55,-80.4,25
2016-10-01,23.9,,27.3,,29.0,0.5,1012.1,,Tumbes,PE,TU,-3.55,-80.4,25
2016-11-01,23.9,,27.5,,29.9,0.0,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2016-12-01,26.3,,29.9,,32.4,6.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2017-01-01,27.2,,30.8,,32.8,232.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2017-02-01,27.4,,31.2,,33.0,232.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2017-03-01,27.2,23.6,31.3,22.2,32.6,243.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2017-04-01,27.5,23.3,31.3,22.0,32.8,111.0,1010.0,,Tumbes,PE,TU,-3.55,-80.4,25
2017-05-01,26.9,22.7,31.0,21.1,32.7,73.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2017-06-01,25.1,21.4,29.4,19.8,31.0,0.5,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2017-07-01,23.4,20.0,26.8,17.5,29.3,4.0,1012.6,,Tumbes,PE,TU,-3.55,-80.4,25
2017-08-01,23.3,19.6,27.0,18.2,29.0,0.5,1012.5,,Tumbes,PE,TU,-3.55,-80.4,25
2017-09-01,23.3,20.3,26.5,18.3,27.7,1.0,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2017-10-01,,21.0,26.7,,,3.0,1011.4,,Tumbes,PE,TU,-3.55,-80.4,25
2017-11-01,,,,,,0.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2017-12-01,,,,,,1.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2018-01-01,,22.5,29.9,,,70.0,1010.2,,Tumbes,PE,TU,-3.55,-80.4,25
2018-02-01,,,,,,68.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2018-03-01,,23.2,31.2,,,13.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2018-04-01,27.0,23.4,30.5,20.9,32.3,0.0,1011.0,,Tumbes,PE,TU,-3.55,-80.4,25
2018-05-01,,,,,,54.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2018-06-01,,20.6,26.9,18.6,29.1,0.0,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2018-07-01,,,,,,0.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2018-08-01,,,,,,4.0,,,Tumbes,PE,TU,-3.55,-80.4,25
2018-09-01,,19.6,25.7,18.1,26.8,2.0,1011.5,,Tumbes,PE,TU,-3.55,-80.4,25
2018-10-01,23.1,20.2,26.1,15.4,28.4,4.0,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2018-11-01,,21.9,27.2,,,2.0,1011.4,,Tumbes,PE,TU,-3.55,-80.4,25
2018-12-01,,22.2,28.9,17.3,30.8,78.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2019-01-01,26.8,23.2,30.4,21.2,31.9,85.0,1010.5,,Tumbes,PE,TU,-3.55,-80.4,25
2019-02-01,26.8,23.1,30.4,,,190.0,1010.1,,Tumbes,PE,TU,-3.55,-80.4,25
2019-03-01,27.1,23.2,31.0,22.5,32.4,59.0,1010.0,,Tumbes,PE,TU,-3.55,-80.4,25
2019-04-01,,22.7,31.6,21.0,33.1,59.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2019-05-01,26.9,22.7,31.1,20.4,32.9,6.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2019-06-01,25.6,21.9,29.2,20.3,31.5,2.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2019-07-01,23.2,19.7,26.6,,,2.0,1012.0,,Tumbes,PE,TU,-3.55,-80.4,25
2019-08-01,22.1,18.1,25.5,,,2.0,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2019-09-01,22.6,19.6,25.6,17.9,27.6,0.0,1012.9,,Tumbes,PE,TU,-3.55,-80.4,25
2019-10-01,23.2,20.3,26.2,18.3,28.4,6.0,1012.1,,Tumbes,PE,TU,-3.55,-80.4,25
2019-11-01,24.8,21.7,27.9,19.4,31.3,1.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2019-12-01,25.5,22.2,28.8,,,55.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2020-01-01,27.4,,,,,42.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2020-02-01,,,,,,190.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2021-01-01,25.4,22.1,30.1,,,,1010.5,,Tumbes,PE,TU,-3.55,-80.4,25
2021-02-01,26.3,22.8,31.1,21.6,33.0,45.5,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2021-03-01,25.8,22.6,30.6,21.5,32.0,279.7,1010.5,,Tumbes,PE,TU,-3.55,-80.4,25
2021-04-01,25.6,22.4,30.1,21.6,32.0,106.3,1010.2,,Tumbes,PE,TU,-3.55,-80.4,25
2021-05-01,23.7,21.0,27.6,19.4,31.0,35.2,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2021-06-01,23.1,20.5,26.7,19.5,30.0,19.6,1012.6,,Tumbes,PE,TU,-3.55,-80.4,25
2021-07-01,23.8,20.4,27.2,18.2,29.5,1.0,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2021-08-01,23.1,19.9,26.3,18.1,28.1,7.0,1012.9,,Tumbes,PE,TU,-3.55,-80.4,25
2021-09-01,23.2,20.0,26.3,18.5,28.7,0.0,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2021-10-01,23.7,20.9,26.5,19.5,28.4,9.0,1012.2,,Tumbes,PE,TU,-3.55,-80.4,25
2021-11-01,23.8,20.6,26.2,17.9,28.3,5.0,1012.0,,Tumbes,PE,TU,-3.55,-80.4,25
2021-12-01,25.7,22.1,28.2,20.5,31.6,3.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
2022-01-01,26.8,22.9,29.5,21.4,32.1,46.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2022-02-01,27.7,23.2,30.4,21.5,32.2,56.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2022-03-01,26.3,22.6,30.5,21.6,34.5,270.6,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2022-04-01,26.7,23.2,30.0,21.9,32.0,37.0,1010.1,,Tumbes,PE,TU,-3.55,-80.4,25
2022-05-01,25.5,22.2,28.6,20.6,30.8,24.0,1011.7,,Tumbes,PE,TU,-3.55,-80.4,25
2022-06-01,23.7,20.6,26.3,17.9,30.0,4.0,1012.8,,Tumbes,PE,TU,-3.55,-80.4,25
2022-07-01,22.8,20.2,25.4,18.5,27.9,0.5,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2022-08-01,23.3,20.2,26.1,18.1,27.9,0.0,1012.6,,Tumbes,PE,TU,-3.55,-80.4,25
2022-09-01,22.7,20.0,25.4,19.3,27.5,1.0,1012.8,,Tumbes,PE,TU,-3.55,-80.4,25
2022-10-01,22.4,19.5,25.1,18.2,28.6,8.0,1012.8,,Tumbes,PE,TU,-3.55,-80.4,25
2022-11-01,22.6,19.9,25.4,18.4,27.9,6.0,1012.7,,Tumbes,PE,TU,-3.55,-80.4,25
2022-12-01,25.4,21.9,28.6,19.2,30.6,1.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2023-01-01,27.4,23.2,30.5,21.8,32.6,11.0,1011.2,,Tumbes,PE,TU,-3.55,-80.4,25
2023-02-01,28.1,23.6,31.4,21.9,33.0,107.0,1009.7,,Tumbes,PE,TU,-3.55,-80.4,25
2023-03-01,27.7,23.6,30.5,23.0,31.8,544.0,1010.7,,Tumbes,PE,TU,-3.55,-80.4,25
2023-04-01,27.8,23.7,30.5,22.6,31.9,299.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2023-05-01,28.2,23.5,31.6,22.4,34.3,12.0,1009.7,,Tumbes,PE,TU,-3.55,-80.4,25
2023-06-01,27.7,22.7,31.4,20.5,33.7,16.0,1010.5,,Tumbes,PE,TU,-3.55,-80.4,25
2023-07-01,27.6,22.4,31.1,20.7,32.8,5.0,1010.6,,Tumbes,PE,TU,-3.55,-80.4,25
2023-08-01,26.8,22.2,30.2,20.6,32.2,20.0,1011.1,,Tumbes,PE,TU,-3.55,-80.4,25
2023-09-01,26.6,22.4,30.1,20.7,31.9,0.0,1010.5,,Tumbes,PE,TU,-3.55,-80.4,25
2023-10-01,26.4,22.8,29.6,21.9,32.3,11.0,1010.9,,Tumbes,PE,TU,-3.55,-80.4,25
2023-11-01,26.3,22.7,29.5,20.8,31.8,4.0,1010.5,,Tumbes,PE,TU,-3.55,-80.4,25
2023-12-01,27.3,23.4,30.7,22.1,32.5,27.0,1009.8,,Tumbes,PE,TU,-3.55,-80.4,25
2024-01-01,28.0,24.3,31.2,23.2,33.1,63.0,1010.3,,Tumbes,PE,TU,-3.55,-80.4,25
2024-02-01,28.4,24.0,31.3,22.8,33.3,326.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2024-03-01,28.9,23.8,32.3,22.5,33.8,47.0,1010.0,,Tumbes,PE,TU,-3.55,-80.4,25
2024-04-01,28.8,24.3,32.5,22.3,34.0,1.0,1010.1,,Tumbes,PE,TU,-3.55,-80.4,25
2024-05-01,27.0,23.2,30.7,21.7,34.3,22.0,1010.4,,Tumbes,PE,TU,-3.55,-80.4,25
2024-06-01,25.5,21.9,28.8,20.4,31.4,2.0,1011.9,,Tumbes,PE,TU,-3.55,-80.4,25
2024-07-01,24.8,20.5,28.0,17.9,30.7,2.0,1011.8,,Tumbes,PE,TU,-3.55,-80.4,25
2024-08-01,23.5,19.8,26.7,17.4,29.1,0.5,1013.0,,Tumbes,PE,TU,-3.55,-80.4,25
2024-09-01,23.1,19.8,26.1,17.4,29.8,15.0,1011.6,,Tumbes,PE,TU,-3.55,-80.4,25
2024-10-01,23.6,20.4,26.5,18.9,28.4,0.5,1012.1,,Tumbes,PE,TU,-3.55,-80.4,25
2024-11-01,24.1,19.9,27.6,17.0,29.8,0.0,1012.4,,Tumbes,PE,TU,-3.55,-80.4,25
2024-12-01,26.4,22.7,29.8,21.2,31.6,10.0,1010.8,,Tumbes,PE,TU,-3.55,-80.4,25
